-39.2816,-24.5745,-2.36785,-1.37844e-16,1.55766e-16,-1.62564e-16,0.00165718
-39.372,-23.4932,-3.75357,-1.42621e-16,1.43225e-16,-1.74984e-16,0.00165718
-39.268,-22.1447,-2.35347,-1.36119e-16,1.5223e-16,-1.60957e-16,0.00165718
-39.1724,-22.0322,0.194768,-1.2988e-16,1.60012e-16,-1.55516e-16,0.00165718
-39.0425,-23.4773,1.20528,-1.1958e-16,1.4319e-16,-1.73083e-16,0.00165718
-39.1377,-23.4961,-1.26326,-1.26772e-16,1.42841e-16,-1.73059e-16,0.00165718
-39.1149,-25.9599,1.31559,-1.24459e-16,1.42301e-16,-1.65707e-16,0.00165718
-39.3229,-26.9686,-1.19316,-1.39582e-16,1.59542e-16,-1.679e-16,0.00165718
-39.5827,-25.8153,-3.73845,-1.59347e-16,1.5111e-16,-1.73265e-16,0.00165718
-39.6255,-27.0114,-3.76243,-1.61088e-16,1.56643e-16,-1.7507e-16,0.00165718
-40.2954,-27.1095,-6.72055,-2.09881e-16,1.51609e-16,-1.24214e-16,0.00165718
-40.2733,-25.9418,-6.73309,-2.07468e-16,1.44796e-16,-1.2649e-16,0.00165718
-40.6367,-26.7712,-10.487,-2.35497e-16,1.75197e-16,-1.30384e-16,0.00165718
-40.1955,-22.4757,-10.3472,-2.03857e-16,1.29745e-16,-1.19957e-16,0.00165718
-40.4873,-24.5771,-11.2957,-2.25252e-16,1.56092e-16,-9.76063e-17,0.00165718
-40.2954,-23.5725,-9.1367,-2.12909e-16,1.37309e-16,-1.20115e-16,0.00165718
-40.149,-24.4561,-6.79397,-1.99074e-16,1.62799e-16,-1.30841e-16,0.00165718
-39.9317,-22.3019,-6.76408,-1.83265e-16,1.42563e-16,-1.26369e-16,0.00165718
-39.876,-24.5295,-5.78677,-1.8144e-16,1.59469e-16,-1.46193e-16,0.00165718
-39.7206,-21.4836,-5.85392,-1.68789e-16,1.09757e-16,-1.5148e-16,0.00165718
-39.838,-20.0215,-6.80319,-1.77361e-16,1.29929e-16,-1.29119e-16,0.00165718
-39.9022,-19.9946,-7.99706,-1.81122e-16,1.31854e-16,-1.28402e-16,0.00165718
-39.7904,-18.949,-10.3597,-1.73886e-16,1.16527e-16,-1.21315e-16,0.00165718
-40.0608,-21.3726,-9.02971,-1.9267e-16,1.18242e-16,-1.12368e-16,0.00165718
-39.7435,-17.4902,-8.98175,-1.6987e-16,1.36326e-16,-1.09302e-16,0.00165718
-39.7328,-17.5194,-7.98673,-1.69249e-16,1.34548e-16,-1.2806e-16,0.00165718
-39.655,-17.4371,-5.86314,-1.64559e-16,1.40554e-16,-1.51262e-16,0.00165718
-39.6339,-17.3275,-4.54272,-1.61881e-16,1.47931e-16,-1.42155e-16,0.00165718
-39.5926,-16.0949,-3.37173,-1.58964e-16,1.46181e-16,-1.48213e-16,0.00165718
-39.3934,-15.8618,0.505411,-1.45729e-16,1.63405e-16,-1.32115e-16,0.00165718
-39.42,-18.6834,-0.93491,-1.4616e-16,1.3681e-16,-1.48824e-16,0.00165718
-39.2263,-19.4456,1.25066,-1.32199e-16,1.70805e-16,-1.67495e-16,0.00165718
